t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
0.0,4.2,100.0,0.0,0,0.0,7.6,3.5,0.0,515.0,0.0,3.0
1.0,10.1,29.3,8.0,0,235.0,618.8,3.9,,,,
2.0,3.8,47.5,0.0,0,66.0,914.8,4.1,,,,
3.0,12.5,64.4,8.0,2,11.0,1855.3,4.6,,,,
4.0,12.5,52.0,8.0,3,15.0,2781.5,5.2,,,,
5.0,2.9,65.0,0.0,3,67.0,3063.6,5.3,,,,
6.0,3.8,84.7,0.0,3,85.0,3449.1,5.7,,,,
7.0,5.5,63.6,0.0,3,128.0,3632.1,5.8,,,,
8.0,4.3,62.0,0.0,3,96.0,1878.3,5.4,,,,
9.0,11.9,50.0,8.0,3,0.0,2786.3,5.3,,,,
10.0,4.5,99.0,0.0,3,100.0,3274.1,5.5,,,,
11.0,5.5,63.0,0.0,3,127.8,3607.2,5.8,,,,
12.0,6.9,61.0,0.0,3,159.2,3653.0,5.8,,,,
13.0,2.0,38.0,0.0,3,38.0,1878.3,4.6,,,,
14.0,11.6,46.5,8.0,3,0.0,2776.2,5.2,,,,
15.0,4.4,72.0,0.0,3,99.9,3234.8,5.5,,,,
16.0,4.5,76.0,0.0,3,102.1,3622.2,5.8,,,,
17.0,4.9,64.6,0.0,3,104.0,1878.3,4.8,,,,
18.0,11.9,77.0,8.0,3,1.0,2781.6,5.2,,,,
19.0,4.4,98.0,0.0,3,100.0,3245.9,5.5,,,,
20.0,5.1,85.9,0.0,3,119.0,3633.6,5.8,32.0,1166.6,3.0,30.0
21.0,5.9,88.0,0.0,3,135.0,3481.6,5.8,,,,
22.0,12.1,79.6,8.0,3,0.0,2782.2,5.5,,,,
23.0,4.5,48.5,0.0,3,100.0,3242.1,5.8,,,,
24.0,5.0,86.9,0.0,3,115.8,3606.8,6.1,,,,
25.0,7.6,74.7,0.0,3,173.1,3652.6,6.1,,,,
26.0,4.1,51.5,0.0,3,91.0,1878.3,5.1,,,,
27.0,12.1,47.5,8.0,3,0.0,2772.4,5.3,,,,
28.0,4.8,99.0,0.0,3,98.0,3206.2,5.5,,,,
29.0,4.3,99.0,0.0,3,104.0,3622.7,5.8,,,,
30.0,4.6,90.9,0.0,3,103.0,1878.3,5.0,,,,
31.0,12.0,67.6,8.0,3,0.0,2775.3,5.2,,,,
32.0,4.3,100.0,0.0,3,99.0,3201.8,5.5,,,,
33.0,4.8,59.0,0.0,3,112.0,3629.7,5.8,,,,
34.0,5.2,69.7,0.0,3,121.0,1878.3,4.9,,,,
35.0,11.8,79.0,8.0,3,0.0,2781.4,5.4,,,,
36.0,4.5,98.0,0.0,3,100.0,3227.1,5.7,,,,
37.0,5.0,100.0,0.0,3,116.0,3632.7,6.0,,,,
38.0,5.8,82.8,0.0,3,130.0,1878.3,5.8,,,,
39.01,11.5,69.0,3.1,3,3371.7,2769.8,5.4,,,,
40.01,4.4,100.0,0.0,3,99.0,3210.8,5.7,31.0,741.7,3.0,29.0
41.01,4.8,70.3,0.0,3,113.9,3606.4,6.0,,,,
42.01,7.4,81.0,0.0,3,174.0,3652.4,6.0,,,,
43.01,6.0,59.0,0.0,3,139.1,1878.5,5.1,,,,
44.01,11.8,65.7,8.0,3,0.0,2772.1,5.3,,,,
45.01,4.2,98.0,0.0,3,99.0,3205.7,5.6,,,,
46.01,5.0,100.0,0.0,3,117.0,3632.4,5.9,,,,
47.01,5.7,84.2,0.0,3,130.0,3440.2,5.9,,,,
48.01,0.4,3.0,0.0,2,0.0,1878.5,4.9,,,,
49.01,11.8,49.0,8.0,2,0.0,1816.8,4.6,,,,
50.01,19.9,74.7,9.1,6,41.0,5248.0,6.5,,,,
51.01,20.2,99.0,0.0,6,471.0,6210.9,7.2,,,,
52.01,17.0,100.0,0.0,6,402.0,7980.9,8.5,,,,
53.01,29.7,100.0,0.0,6,707.0,8624.8,9.1,,,,
54.01,27.4,96.0,0.0,6,648.6,8868.0,9.3,,,,
55.01,32.7,100.0,0.0,6,778.8,8973.3,9.4,,,,
56.01,33.1,100.0,0.0,6,782.4,8984.2,9.4,,,,
57.01,32.9,100.0,0.0,6,781.4,8984.6,9.4,,,,
58.01,33.0,100.0,0.0,6,778.4,8985.0,9.4,,,,
59.01,32.9,100.0,0.0,6,782.8,8985.3,9.4,,,,
60.01,32.8,99.0,0.0,6,784.2,8986.5,9.4,100.0,5165.9,4.0,98.0
61.01,33.0,100.0,0.0,6,779.8,8986.6,9.4,,,,
62.01,33.0,100.0,0.0,6,788.0,8986.6,9.4,,,,
63.01,33.0,96.0,0.0,6,783.0,8986.8,9.4,,,,
64.01,33.0,100.0,0.0,6,779.0,8986.8,9.4,,,,
65.01,33.4,100.0,0.0,6,781.0,8987.4,9.4,,,,
66.01,32.6,95.0,0.0,6,773.8,8987.4,9.4,,,,
67.01,33.2,100.0,0.0,6,793.2,8987.4,9.4,,,,
68.01,32.6,100.0,0.0,6,773.6,8987.4,9.4,,,,
69.01,33.1,98.0,0.0,6,786.4,8987.4,9.4,,,,
70.01,32.9,100.0,0.0,6,784.0,8987.4,9.4,,,,
71.01,33.0,100.0,0.0,6,780.0,8987.4,9.4,,,,
72.01,32.7,97.0,0.0,6,775.4,8987.4,9.4,,,,
73.01,33.2,97.0,0.0,6,788.2,8987.4,9.4,,,,
74.01,33.0,100.0,0.0,6,785.0,8987.6,9.4,,,,
75.01,32.8,100.0,0.0,6,780.0,8987.6,9.4,,,,
76.01,33.2,100.0,0.0,6,784.0,8987.6,9.4,,,,
77.01,32.6,100.0,0.0,6,779.0,8987.6,9.4,,,,
78.01,33.6,100.0,0.0,6,792.0,8987.6,9.4,,,,
79.01,32.5,100.0,0.0,6,777.0,8987.6,9.4,,,,
80.01,32.9,100.0,0.0,6,784.0,8987.6,9.4,100.0,5165.9,4.0,99.0
81.01,32.9,100.0,0.0,6,776.0,8987.6,9.4,,,,
82.01,33.0,100.0,0.0,6,785.0,8987.6,9.4,,,,
83.01,32.8,99.0,0.0,6,782.0,8987.6,9.4,,,,
84.01,32.9,100.0,0.0,6,784.0,8987.8,9.4,,,,
85.01,32.8,98.0,0.0,6,777.0,8988.0,9.4,,,,
86.01,33.0,100.0,0.0,6,783.0,8988.0,9.3,,,,
87.01,33.0,95.0,0.0,6,781.0,8988.0,9.3,,,,
88.01,33.0,99.0,0.0,6,783.9,8988.0,9.3,,,,
89.01,33.2,100.0,0.0,6,788.0,8988.0,9.3,,,,
90.01,32.8,97.0,0.0,6,778.0,8988.0,9.3,,,,
91.01,33.4,100.0,0.0,6,790.0,8988.0,9.3,,,,
92.01,32.5,100.0,0.0,6,776.0,8988.0,9.3,,,,
93.01,33.3,100.0,0.0,6,785.0,8988.0,9.3,,,,
94.01,32.6,100.0,0.0,6,777.0,8988.1,9.3,,,,
95.01,33.3,100.0,0.0,6,786.0,8988.1,9.3,,,,
96.01,32.8,100.0,0.0,6,784.0,8988.1,9.3,,,,
97.01,33.0,100.0,0.0,6,779.0,8988.1,9.3,,,,
98.01,32.9,100.0,0.0,6,782.0,8988.1,9.3,,,,
99.01,33.0,100.0,0.0,6,787.0,8988.1,9.3,,,,
100.01,33.2,100.0,0.0,6,789.0,8988.1,9.3,100.0,5165.9,4.0,100.0
101.01,32.9,100.0,0.0,6,781.0,8988.3,9.3,,,,
102.01,33.1,100.0,0.0,6,785.5,8988.3,9.3,,,,
103.01,33.0,96.0,0.0,6,779.2,8988.3,9.3,,,,
104.01,32.7,100.0,0.0,6,781.0,8988.3,9.3,,,,
105.01,32.9,100.0,0.0,6,778.6,8988.3,9.3,,,,
106.01,33.1,99.0,0.0,6,786.0,8988.9,9.3,,,,
107.01,32.8,100.0,0.0,6,782.0,8988.9,9.3,,,,
108.01,33.3,98.0,0.0,6,789.0,8988.9,9.3,,,,
109.01,32.8,100.0,0.0,6,781.0,8988.9,9.3,,,,
110.01,33.1,98.0,0.0,6,783.0,8988.9,9.3,,,,
111.01,33.0,97.0,0.0,6,785.0,8988.9,9.3,,,,
112.01,32.6,100.0,0.0,6,773.0,8988.9,9.3,,,,
113.02,32.9,98.0,0.0,6,780.0,8988.9,9.3,,,,
114.02,32.9,100.0,0.0,6,782.0,8988.9,9.3,,,,
115.02,33.2,100.0,0.0,6,788.2,8988.9,9.3,,,,
116.02,32.9,100.0,0.0,6,776.4,8989.1,9.3,,,,
