t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
0.0,0.0,0.0,0.0,0,0,0.0,7.6,3.9,0.0,502.6,0.0,13.0
1.0,12.3,64.0,8.0,0,0,292.9,927.9,4.4,,,,
2.0,12.3,54.5,8.0,0,2,6.0,1879.0,5.0,,,,
3.0,50.0,91.0,20.0,3,9,3044.0,10590.2,10.0,,,,
4.0,41.9,100.0,0.0,10,2,995.0,12479.8,11.2,,,,
5.0,49.9,100.0,0.0,10,2,1191.0,14391.9,12.2,,,,
6.0,42.0,100.0,0.0,10,2,1001.0,14692.5,12.5,,,,
7.0,41.9,100.0,0.0,10,2,995.0,14804.0,12.6,,,,
8.0,41.8,100.0,0.0,10,2,1000.0,14894.0,12.7,,,,
9.0,41.8,100.0,0.0,10,2,1000.0,14990.4,12.8,,,,
10.0,41.9,100.0,0.0,10,2,998.0,15076.6,12.8,,,,
11.0,41.9,100.0,0.0,10,2,999.0,15167.6,12.9,,,,
12.0,42.0,100.0,0.0,10,2,994.0,15269.9,13.0,,,,
13.0,41.8,100.0,0.0,10,2,1001.0,15372.5,13.1,,,,
14.0,41.7,100.0,0.0,10,2,998.0,15482.9,13.3,,,,
15.0,41.9,100.0,0.0,10,2,1002.0,15594.5,13.4,,,,
16.0,41.8,100.0,0.0,10,2,1001.0,15700.8,13.5,,,,
17.0,41.9,100.0,0.0,10,2,999.0,15800.4,13.6,,,,
18.0,41.8,100.0,0.0,10,2,1000.0,15910.0,13.7,,,,
19.0,41.8,100.0,0.0,10,2,1001.0,16024.9,13.9,,,,
20.0,41.8,100.0,0.0,10,2,996.0,16136.4,14.0,100.0,2673.8,0.0,84.0
21.0,41.7,100.0,0.0,10,2,1001.0,16237.3,14.1,,,,
22.0,41.9,100.0,0.0,10,2,1000.0,16345.4,14.2,,,,
23.0,41.8,100.0,0.0,10,2,995.0,16448.5,14.3,,,,
24.0,41.9,100.0,0.0,10,2,1000.0,16553.9,14.4,,,,
25.0,41.6,100.0,0.0,10,2,1001.0,16656.0,14.5,,,,
26.0,42.0,100.0,0.0,10,2,999.0,16746.2,14.6,,,,
27.0,41.9,100.0,0.0,10,2,997.0,16839.0,14.7,,,,
28.0,41.9,100.0,0.0,10,2,999.0,16933.0,14.8,,,,
29.0,42.1,100.0,0.0,10,2,1000.0,17034.6,14.9,,,,
30.0,42.0,100.0,0.0,10,2,997.0,17133.7,15.0,,,,
31.0,41.7,100.0,0.0,10,2,997.0,17233.2,15.1,,,,
32.0,41.8,100.0,0.0,10,2,1000.0,17326.2,15.2,,,,
33.0,41.7,100.0,0.0,10,2,1005.0,17419.0,15.3,,,,
34.0,41.9,100.0,0.0,10,2,997.0,17504.5,15.4,,,,
35.0,41.7,100.0,0.0,10,2,994.0,17603.5,15.5,,,,
36.0,41.9,100.0,0.0,10,2,1000.0,17702.5,15.6,,,,
37.0,41.8,100.0,0.0,10,2,996.0,17805.7,15.7,,,,
38.0,41.9,100.0,0.0,10,2,1001.0,17911.4,15.8,,,,
39.0,42.0,100.0,0.0,10,2,998.0,18019.8,15.9,,,,
40.0,41.8,100.0,0.0,10,2,1002.0,18130.6,16.1,100.0,2673.8,0.0,85.0
41.0,41.9,100.0,0.0,10,2,1002.0,18233.2,16.1,,,,
42.0,41.7,100.0,0.0,10,2,998.0,18334.0,16.3,,,,
43.0,41.8,100.0,0.0,10,2,1002.0,18443.0,16.4,,,,
44.0,42.0,100.0,0.0,10,2,998.0,18550.6,16.5,,,,
45.0,41.9,100.0,0.0,10,2,999.0,18656.3,16.6,,,,
46.0,41.9,100.0,0.0,10,2,998.0,18765.1,16.7,,,,
47.0,41.8,100.0,0.0,10,2,1001.0,18874.0,16.8,,,,
48.0,41.9,100.0,0.0,10,2,1000.0,18979.4,16.9,,,,
49.0,42.0,100.0,0.0,10,2,1000.0,19082.5,17.0,,,,
50.0,41.8,100.0,0.0,10,2,1001.0,19176.8,17.1,,,,
51.0,41.8,100.0,0.0,10,2,998.0,19268.5,17.2,,,,
52.0,41.7,100.0,0.0,10,2,996.0,19358.2,17.3,,,,
53.01,41.8,100.0,0.0,10,2,998.0,19451.7,17.4,,,,
54.01,41.8,100.0,0.0,10,2,1001.0,19550.7,17.5,,,,
55.01,41.9,100.0,0.0,10,2,999.0,19645.2,17.6,,,,
56.01,41.9,100.0,0.0,10,2,997.0,19743.8,17.7,,,,
57.01,41.8,100.0,0.0,10,2,1000.0,19843.8,17.8,,,,
58.01,41.9,100.0,0.0,10,2,996.0,19939.8,17.9,,,,
59.01,42.1,100.0,0.0,10,2,999.0,20044.4,18.0,,,,
60.01,41.9,100.0,0.0,10,2,1000.0,20135.9,18.1,100.0,2671.8,0.0,85.0
61.01,41.9,100.0,0.0,10,2,997.0,20240.5,18.2,,,,
62.01,41.9,100.0,0.0,10,2,999.0,20349.1,18.3,,,,
63.01,41.9,100.0,0.0,10,2,999.0,20460.5,18.5,,,,
64.01,41.8,100.0,0.0,10,2,999.0,20550.5,18.6,,,,
65.01,41.8,100.0,0.0,10,2,1001.0,20649.8,18.7,,,,
66.01,41.8,100.0,0.0,10,2,997.0,20760.3,18.8,,,,
67.01,41.9,100.0,0.0,10,2,1000.0,20866.6,18.9,,,,
68.01,41.9,100.0,0.0,10,2,1000.0,20968.2,19.0,,,,
69.01,41.9,100.0,0.0,10,2,1000.0,21082.0,19.1,,,,
70.01,41.9,100.0,0.0,10,2,998.0,21190.0,19.2,,,,
71.01,41.8,100.0,0.0,10,2,1001.0,21296.2,19.3,,,,
72.01,41.8,100.0,0.0,10,2,1001.0,21404.7,19.4,,,,
73.01,42.0,100.0,0.0,10,2,996.0,21512.2,19.5,,,,
74.01,41.9,100.0,0.0,10,2,998.0,21614.3,19.6,,,,
75.01,41.7,100.0,0.0,10,2,1000.0,21716.2,19.8,,,,
76.01,41.9,100.0,0.0,10,2,998.0,21821.0,19.9,,,,
77.01,41.9,100.0,0.0,10,2,998.0,21924.7,20.0,,,,
78.01,41.8,100.0,0.0,10,2,1002.0,22027.6,20.1,,,,
79.01,42.0,100.0,0.0,10,2,997.0,22114.2,20.2,,,,
80.01,41.7,100.0,0.0,10,2,999.0,22193.5,20.2,100.0,2673.8,0.0,85.0
81.01,41.8,100.0,0.0,10,2,999.0,22290.7,20.3,,,,
82.01,41.8,100.0,0.0,10,2,998.0,22378.8,20.4,,,,
83.01,41.9,100.0,0.0,10,2,999.0,22465.0,20.5,,,,
84.01,41.8,100.0,0.0,10,2,997.0,22564.0,20.6,,,,
85.01,41.6,100.0,0.0,10,2,998.0,22656.5,20.7,,,,
86.01,42.1,100.0,0.0,10,2,999.0,22754.2,20.8,,,,
87.01,41.8,100.0,0.0,10,2,1001.0,22858.8,21.0,,,,
88.01,41.9,100.0,0.0,10,2,997.0,22962.7,21.1,,,,
89.01,42.2,100.0,0.0,10,2,1002.0,23063.7,21.2,,,,
