t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
0.0,4.2,100.0,0.0,0,0,0.0,7.7,3.9,3.0,502.6,0.0,17.0
1.0,11.9,82.7,8.0,0,0,277.9,895.9,4.4,,,,
2.0,12.4,76.0,8.0,0,2,24.0,1840.3,5.0,,,,
3.0,41.0,86.9,19.0,2,10,1996.2,9888.0,9.4,,,,
4.0,40.9,99.0,0.0,10,2,980.0,12125.6,10.9,,,,
5.0,51.6,100.0,0.0,10,2,1233.0,14076.2,12.0,,,,
6.0,41.6,100.0,0.0,10,2,992.0,14680.1,12.5,,,,
7.0,41.8,100.0,0.0,10,2,999.0,14752.2,12.5,,,,
8.0,41.9,100.0,0.0,10,2,996.0,14851.6,12.6,,,,
9.0,42.2,100.0,0.0,10,2,995.0,14938.9,12.7,,,,
10.0,41.8,100.0,0.0,10,2,1002.0,15031.9,12.8,,,,
11.0,41.9,100.0,0.0,10,2,996.3,15114.6,12.8,,,,
12.0,41.9,100.0,0.0,10,2,999.0,15207.9,12.9,,,,
13.0,41.9,100.0,0.0,10,2,996.0,15317.7,13.1,,,,
14.0,41.8,100.0,0.0,10,2,1000.0,15416.9,13.2,,,,
15.0,41.9,100.0,0.0,10,2,1001.0,15530.7,13.3,,,,
16.0,41.8,100.0,0.0,10,2,1000.0,15643.2,13.4,,,,
17.0,41.8,100.0,0.0,10,2,999.0,15743.2,13.5,,,,
18.0,41.8,100.0,0.0,10,2,1000.0,15849.8,13.7,,,,
19.0,41.9,100.0,0.0,10,2,998.0,15958.5,13.8,,,,
20.0,41.8,100.0,0.0,10,2,998.0,16074.0,13.9,100.0,2671.8,0.0,83.0
21.0,41.8,100.0,0.0,10,2,1002.0,16174.9,14.0,,,,
22.0,41.8,100.0,0.0,10,2,1000.0,16282.2,14.1,,,,
23.0,41.8,100.0,0.0,10,2,998.0,16387.8,14.2,,,,
24.0,42.0,100.0,0.0,10,2,1001.0,16495.1,14.3,,,,
25.0,41.9,100.0,0.0,10,2,997.0,16593.7,14.4,,,,
26.0,41.9,100.0,0.0,10,2,1003.0,16686.4,14.5,,,,
